file;Date;team;DomExt;period;time;athletenum;athletename;action;score;team_adv;position_tir;nb_def_reb;nb_att_reb;nb_att_0;nb_att_1;nb_att_2;nb_att_3;nb_att_4;nb_att_5;nb_att_6;nb_att_tot;score off;trans;score trans;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;AEK;Dom;Q2;06:05;31;Charalampos Giannopoulos;defensive rebound;33;Brose Bamberg;5;3;2;;2;;1;;2;;5;;o;2;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q2;05:37;21;Augustine Rubit;offensive rebound;23;AEK;2;3;1;;1;1;1;1;;1;5;0;;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;AEK;Dom;Q2;05:30;8;Jonas Maciulis;defensive rebound;35;Brose Bamberg;5;4;2;;2;;;;1;2;5;;n;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q2;05:13;98;Arnoldas Kulboka;defensive rebound;23;AEK;3;4;1;;1;;1;;;3;5;;n;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q2;04:56;98;Arnoldas Kulboka;defensive rebound;23;AEK;5;4;2;;2;2;;;;1;5;;o;0;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;AEK;Dom;Q2;04:47;8;Jonas Maciulis;defensive rebound;35;Brose Bamberg;1;2;2;1;2;1;;;;1;5;;n;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;AEK;Dom;Q2;03:17;32;Vince Hunter;offensive rebound;40;Brose Bamberg;4;3;1;;1;1;;;;3;5;0;;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q2;02:55;98;Arnoldas Kulboka;defensive rebound;27;AEK;5;4;0;;;1;;;1;3;5;;n;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q2;02:45;16;Louis Olinde;offensive rebound;27;AEK;5;2;2;;1;1;;1;1;1;5;0;;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q2;02:07;22;Cliff Alexander;defensive rebound;27;AEK;3;3;2;;2;;1;;1;1;5;;n;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;AEK;Dom;Q2;01:37;5;Dusan Sakota;offensive rebound;40;Brose Bamberg;5;3;2;;2;1;;;;2;5;0;;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q2;01:31;21;Augustine Rubit;defensive rebound;29;AEK;1;3;3;;3;;;;2;;5;;o;3;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;AEK;Dom;Q3;08:33;32;Vince Hunter;offensive rebound;47;Brose Bamberg;3;3;1;;1;1;1;;1;1;5;0;;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q3;08:13;13;Daniel Schmidt;defensive rebound;38;AEK;1;4;1;;1;1;1;;1;1;5;;n;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q3;07:16;13;Daniel Schmidt;defensive rebound;40;AEK;2;3;0;;;1;;;2;2;5;;n;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q3;06:15;21;Augustine Rubit;offensive rebound;43;AEK;1;2;2;;2;;;;1;2;5;2;;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;AEK;Dom;Q3;05:30;23;Malcolm Griffin;defensive rebound;51;Brose Bamberg;2;2;1;;1;;1;;;3;5;;o;2;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;AEK;Dom;Q3;05:07;23;Malcolm Griffin;defensive rebound;53;Brose Bamberg;3;3;1;;1;1;;;1;2;5;;n;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q3;04:09;22;Cliff Alexander;offensive rebound;45;AEK;1;3;2;;2;;1;;;2;5;2;;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;AEK;Dom;Q3;03:15;23;Malcolm Griffin;defensive rebound;59;Brose Bamberg;1;2;0;1;;1;;;1;2;5;;n;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q3;03:05;98;Arnoldas Kulboka;defensive rebound;49;AEK;6;3;2;;1;1;;;1;2;5;;n;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q3;02:42;21;Augustine Rubit;defensive rebound;49;AEK;3;3;2;;2;;1;;;2;5;;o;3;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q3;01:29;9;Maurice Stuckey;defensive rebound;55;AEK;4;3;1;;1;;1;;1;2;5;;n;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q4;09:12;4;Tyrese Rice;defensive rebound;61;AEK;6;3;2;;2;;;;1;2;5;;n;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q4;08:55;22;Cliff Alexander;offensive rebound;61;AEK;1;3;2;;3;1;;;;1;5;2;;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q4;06:31;16;Louis Olinde;defensive rebound;70;AEK;1;4;0;1;;;1;;1;2;5;;o;0;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q4;05:51;98;Arnoldas Kulboka;defensive rebound;70;AEK;1;4;0;;1;;2;;1;1;5;;;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q4;02:53;22;Cliff Alexander;defensive rebound;76;AEK;1;2;1;1;1;;1;;1;1;5;;o;0;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;AEK;Dom;Q4;01:27;32;Vince Hunter;offensive rebound;91;Brose Bamberg;6;3;2;;2;1;;;1;1;5;2;;;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;Brose Bamberg;Ext;Q4;00:38;16;Louis Olinde;defensive rebound;83;AEK;4;4;2;;2;1;;;1;1;5;;o;0;;;;;
18-19_game_2410_AEK-Brose-Baskets-Bamberg.html;24/10/2018;AEK;Dom;Q4;00:28;32;Vince Hunter;defensive rebound;93;Brose Bamberg;3;3;1;;1;1;;;1;2;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q1;08:12;24;Tyler Kalinoski;defensive rebound;0;Hapoel Bank Yahav Jerusalem;5;4;2;;2;;1;;;2;5;;o;1;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q1;07:53;24;Tyler Kalinoski;defensive rebound;1;Hapoel Bank Yahav Jerusalem;3;4;3;;3;;1;;;1;5;;o;2;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q1;06:53;24;Tyler Kalinoski;offensive rebound;6;Hapoel Bank Yahav Jerusalem;1;3;2;;2;;;;;3;5;3;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q1;06:08;6;Tamir Blatt;defensive rebound;12;Telenet Giants Antwerp;1;3;1;;1;1;;;1;2;5;;o;3;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q1;05:38;22;Josh Owens;defensive rebound;15;Telenet Giants Antwerp;1;1;1;1;1;1;;;1;1;5;;o;2;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q1;05:11;24;Tyler Kalinoski;offensive rebound;9;Hapoel Bank Yahav Jerusalem;5;4;3;;3;;;;;2;5;2;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q1;04:46;14;James Feldeine;offensive rebound;17;Telenet Giants Antwerp;1;3;2;;2;1;;;;2;5;3;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q1;04:16;17;Da'Sean Butler;offensive rebound;22;Telenet Giants Antwerp;2;4;3;;3;;1;;;1;5;2;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q1;03:54;69;J’Covan Brown;defensive rebound;22;Telenet Giants Antwerp;5;5;3;;3;;;;1;1;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q1;03:41;8;Jae'Sean Tate;defensive rebound;13;Hapoel Bank Yahav Jerusalem;6;4;3;;3;;;;;2;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q1;02:24;69;J’Covan Brown;defensive rebound;25;Telenet Giants Antwerp;1;3;2;;2;1;;;;2;5;;o;0;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q1;02:17;1;Amar'e Stoudemire;offensive rebound;25;Telenet Giants Antwerp;4;3;1;;1;1;;1;1;1;5;2;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q1;01:54;8;Lior Eliyahu;defensive rebound;27;Telenet Giants Antwerp;1;3;2;1;2;;;;;2;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q1;01:49;21;Ismael Bako;defensive rebound;18;Hapoel Bank Yahav Jerusalem;3;4;3;;3;;1;;;1;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q1;01:36;21;Ismael Bako;offensive rebound;18;Hapoel Bank Yahav Jerusalem;5;4;3;;2;1;;;1;1;5;0;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q1;01:16;13;Yoeri Schoepen;offensive rebound;18;Hapoel Bank Yahav Jerusalem;2;4;3;;3;;;;1;1;5;3;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q2;09:40;22;Josh Owens;defensive rebound;31;Telenet Giants Antwerp;5;4;2;;2;;;1;;2;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q2;09:30;21;Ismael Bako;defensive rebound;25;Hapoel Bank Yahav Jerusalem;2;2;2;;2;1;1;;;1;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q2;09:14;4;Chris Johnson;defensive rebound;31;Telenet Giants Antwerp;1;3;1;;2;1;;;1;1;5;;o;0;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q2;09:04;10;Hans Vanwijn;defensive rebound;25;Hapoel Bank Yahav Jerusalem;6;3;3;;3;1;;;;1;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q2;08:15;14;James Feldeine;defensive rebound;31;Telenet Giants Antwerp;3;2;2;1;2;;1;;;1;5;;o;2;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q2;07:33;7;Dennis Donkor;defensive rebound;30;Hapoel Bank Yahav Jerusalem;5;3;3;;3;;;;1;1;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q2;06:30;22;Josh Owens;defensive rebound;35;Telenet Giants Antwerp;4;2;0;;;2;;;1;2;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q2;05:46;13;Yoeri Schoepen;defensive rebound;38;Hapoel Bank Yahav Jerusalem;3;3;3;;1;3;;;;1;5;;o;0;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q2;05:38;6;Tamir Blatt;defensive rebound;35;Telenet Giants Antwerp;5;3;2;;2;;;;1;2;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q2;02:48;8;Jae'Sean Tate;defensive rebound;47;Hapoel Bank Yahav Jerusalem;1;3;2;;2;2;;;1;;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q2;02:28;1;Amar'e Stoudemire;defensive rebound;44;Telenet Giants Antwerp;3;4;3;;3;;2;;;;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q2;01:11;10;Hans Vanwijn;defensive rebound;47;Hapoel Bank Yahav Jerusalem;5;3;3;;3;1;;;;1;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q3;09:11;10;Hans Vanwijn;defensive rebound;54;Hapoel Bank Yahav Jerusalem;1;3;2;;2;1;1;;;1;5;;o;0;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q3;09:04;24;Tyler Kalinoski;offensive rebound;54;Hapoel Bank Yahav Jerusalem;6;3;2;;2;;1;;1;1;5;0;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q3;08:59;24;Tyler Kalinoski;offensive rebound;54;Hapoel Bank Yahav Jerusalem;5;4;2;;2;;1;;;2;5;0;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q3;08:51;22;Josh Owens;defensive rebound;56;Telenet Giants Antwerp;1;3;0;1;;1;;1;;2;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q3;08:20;6;Tamir Blatt;defensive rebound;59;Telenet Giants Antwerp;1;3;0;1;;1;;1;1;1;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q3;06:47;22;Josh Owens;offensive rebound;64;Telenet Giants Antwerp;3;3;2;;2;1;;;1;1;5;0;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q3;06:40;23;Dave Dudzinski;defensive rebound;58;Hapoel Bank Yahav Jerusalem;2;3;3;;3;1;;;;1;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q3;06:20;23;Dave Dudzinski;defensive rebound;58;Hapoel Bank Yahav Jerusalem;3;3;2;;2;;1;;;2;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q3;05:28;23;Dave Dudzinski;defensive rebound;60;Hapoel Bank Yahav Jerusalem;6;3;3;;2;1;;;1;1;5;;o;2;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q3;05:05;5;Paris Lee;defensive rebound;62;Hapoel Bank Yahav Jerusalem;5;3;3;;3;1;;;;1;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q3;03:54;11;Victor Sanders;defensive rebound;66;Hapoel Bank Yahav Jerusalem;5;4;3;;1;2;;;;2;5;;o;0;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q3;03:36;8;Lior Eliyahu;defensive rebound;66;Telenet Giants Antwerp;6;3;1;;1;1;;1;1;1;5;;o;2;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q3;02:22;11;Victor Sanders;defensive rebound;69;Hapoel Bank Yahav Jerusalem;4;3;2;;2;;1;1;;1;5;;o;2;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q3;01:40;7;Dennis Donkor;offensive rebound;71;Hapoel Bank Yahav Jerusalem;1;3;1;1;1;1;1;;;1;5;0;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q3;01:19;10;Hans Vanwijn;offensive rebound;71;Hapoel Bank Yahav Jerusalem;6;4;2;;2;;;1;1;1;5;2;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q3;01:06;21;Ismael Bako;defensive rebound;73;Hapoel Bank Yahav Jerusalem;1;2;1;1;2;1;;;;1;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q3;00:38;4;Chris Johnson;offensive rebound;73;Telenet Giants Antwerp;6;3;3;;2;1;;;1;1;5;0;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q3;00:33;10;Hans Vanwijn;defensive rebound;73;Hapoel Bank Yahav Jerusalem;1;3;3;;3;;;;;2;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q4;09:30;4;Chris Johnson;offensive rebound;73;Telenet Giants Antwerp;3;4;2;;2;;1;;;2;5;3;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q4;09:02;14;James Feldeine;defensive rebound;76;Telenet Giants Antwerp;4;4;2;;1;2;;;1;1;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q4;07:50;21;Ismael Bako;offensive rebound;76;Hapoel Bank Yahav Jerusalem;1;4;2;;2;1;;;1;1;5;0;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q4;07:13;24;Tyler Kalinoski;defensive rebound;77;Hapoel Bank Yahav Jerusalem;4;3;1;;1;1;;;1;2;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q4;06:35;21;Ismael Bako;defensive rebound;79;Hapoel Bank Yahav Jerusalem;4;4;2;;2;1;1;;;1;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q4;06:29;17;Da'Sean Butler;defensive rebound;76;Telenet Giants Antwerp;3;3;3;;2;1;;;1;1;5;;n;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q4;05:55;23;Dave Dudzinski;offensive rebound;79;Hapoel Bank Yahav Jerusalem;1;4;1;;1;2;;;2;;5;0;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q4;05:30;17;Da'Sean Butler;offensive rebound;78;Telenet Giants Antwerp;2;2;3;;3;;;;1;1;5;0;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q4;05:24;17;Da'Sean Butler;offensive rebound;78;Telenet Giants Antwerp;1;4;2;;2;;;1;1;1;5;0;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Hapoel Bank Yahav Jerusalem;Ext;Q4;05:15;8;Lior Eliyahu;offensive rebound;78;Telenet Giants Antwerp;5;4;3;;3;;;;1;1;5;2;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q4;03:57;21;Ismael Bako;offensive rebound;83;Hapoel Bank Yahav Jerusalem;5;2;2;;2;;;;1;2;5;3;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q4;01:40;8;Jae'Sean Tate;defensive rebound;92;Hapoel Bank Yahav Jerusalem;3;4;3;;2;1;1;1;;;5;0;;;;;;;
18-19_game_2410_Telenet-Giants-Antwerp-Hapoel-Jerusalem.html;24/10/2018;Telenet Giants Antwerp;Dom;Q4;01:32;21;Ismael Bako;offensive rebound;92;Hapoel Bank Yahav Jerusalem;1;1;1;;2;;;1;1;1;5;2;;;;;;;
